Date & time of file creation	11/14/2021 8:08 AM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_11_14_2021\loading_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_11_14_2021\loading.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
11/14/2021/8:08:54 AM	Flush	1013.0	0.0	28.8200	21.82	96.73	28.8100	21.82	97.47	28.7600	21.82	96.61	28.5600	21.82	97.33	28.0300	21.82	97.10	27.8000	21.82	96.85	28.0500	21.82	96.70	28.0800	21.82	95.54	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:55 AM	Flush	1013.0	0.0	28.8200	21.82	96.73	28.8300	21.82	97.29	28.7400	21.82	96.79	28.6000	21.82	96.97	28.0300	21.82	97.10	27.8000	21.82	96.85	28.0200	21.82	96.97	28.0400	21.82	95.90	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:56 AM	Flush	1013.0	0.0	28.8200	21.82	96.73	28.8500	21.82	97.12	28.7500	21.82	96.70	28.5700	21.82	97.24	28.0400	21.82	97.01	27.8000	21.82	96.85	28.0200	21.82	96.97	28.0400	21.82	95.90	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:57 AM	Flush	1013.0	0.0	28.8000	21.82	96.90	28.8300	21.82	97.29	28.7400	21.82	96.79	28.5700	21.82	97.24	28.0400	21.82	97.01	27.8100	21.82	96.76	28.0400	21.82	96.79	28.0500	21.82	95.81	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:58 AM	Flush	1013.0	0.0	28.8000	21.82	96.90	28.8200	21.82	97.38	28.7500	21.82	96.70	28.5500	21.82	97.42	28.0300	21.82	97.10	27.8000	21.82	96.85	28.0000	21.82	97.15	28.0500	21.82	95.81	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:59 AM	Flush	1013.0	0.0	28.8200	21.82	96.73	28.8300	21.82	97.29	28.7300	21.82	96.88	28.5500	21.82	97.42	28.0500	21.82	96.92	27.8300	21.82	96.58	28.0300	21.82	96.88	28.0300	21.82	95.99	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:00 AM	Flush	1013.0	0.0	28.8000	21.82	96.90	28.8200	21.82	97.38	28.7700	21.82	96.52	28.5700	21.82	97.24	28.0300	21.82	97.10	27.7900	21.82	96.94	28.0000	21.82	97.15	28.0500	21.82	95.81	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:01 AM	Flush	1013.0	0.0	28.8200	21.82	96.73	28.8800	21.82	96.85	28.7300	21.82	96.88	28.5500	21.82	97.42	28.0200	21.82	97.19	27.8000	21.82	96.85	28.0100	21.82	97.06	28.0300	21.82	95.99	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:02 AM	Flush	1013.0	0.0	28.7900	21.83	96.97	28.8400	21.83	97.19	28.7500	21.83	96.68	28.6100	21.83	96.87	28.0400	21.83	96.99	27.7900	21.83	96.92	28.0500	21.83	96.68	28.0200	21.83	96.06	NaN	NaN	NaN	NaN	21.8300	21.83	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:03 AM	Flush	1013.0	0.0	28.8200	21.83	96.71	28.8800	21.83	96.83	28.7500	21.83	96.68	28.5900	21.83	97.04	28.0200	21.83	97.17	27.8000	21.83	96.83	28.0200	21.83	96.96	28.0400	21.83	95.88	NaN	NaN	NaN	NaN	21.8300	21.83	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:04 AM	Flush	1013.0	0.0	28.8100	21.83	96.80	28.8200	21.83	97.36	28.7400	21.83	96.77	28.5700	21.83	97.22	28.0500	21.83	96.90	27.8100	21.83	96.74	28.0200	21.83	96.96	28.0500	21.83	95.79	NaN	NaN	NaN	NaN	21.8300	21.83	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:05 AM	Flush	1013.0	0.0	28.8100	21.83	96.80	28.8400	21.83	97.19	28.7400	21.83	96.77	28.5500	21.83	97.40	28.0300	21.83	97.08	27.7900	21.83	96.92	28.0200	21.83	96.96	28.0300	21.83	95.97	NaN	NaN	NaN	NaN	21.8300	21.83	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:06 AM	Flush	1013.0	0.0	28.8100	21.83	96.80	28.8500	21.83	97.10	28.7400	21.83	96.77	28.5400	21.83	97.49	28.0400	21.83	96.99	27.7900	21.83	96.92	28.0100	21.83	97.05	28.0300	21.83	95.97	NaN	NaN	NaN	NaN	21.8300	21.83	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:07 AM	Flush	1013.0	0.0	28.8000	21.83	96.89	28.8100	21.83	97.45	28.7200	21.83	96.95	28.6100	21.83	96.87	28.0500	21.83	96.90	27.8000	21.83	96.83	27.9900	21.83	97.23	28.0300	21.83	95.97	NaN	NaN	NaN	NaN	21.8300	21.83	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:08 AM	Flush	1013.0	0.0	28.8100	21.83	96.80	28.8600	21.83	97.01	28.7400	21.83	96.77	28.5400	21.83	97.49	28.0300	21.83	97.08	27.7800	21.83	97.01	28.0100	21.83	97.05	27.9700	21.83	96.51	NaN	NaN	NaN	NaN	21.8300	21.83	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:09 AM	Flush	1013.0	0.0	28.8100	21.82	96.82	28.8300	21.82	97.29	28.7300	21.82	96.88	28.5700	21.82	97.24	28.0400	21.82	97.01	27.7900	21.82	96.94	28.0400	21.82	96.79	28.0000	21.82	96.26	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:10 AM	Flush	1013.0	0.0	28.8000	21.83	96.89	28.8400	21.83	97.19	28.7400	21.83	96.77	28.5700	21.83	97.22	28.0300	21.83	97.08	27.7900	21.83	96.92	28.0200	21.83	96.96	28.0400	21.83	95.88	NaN	NaN	NaN	NaN	21.8300	21.83	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:11 AM	Flush	1013.0	0.0	28.8100	21.82	96.82	28.8500	21.82	97.12	28.7300	21.82	96.88	28.5400	21.82	97.51	28.0500	21.82	96.92	27.8000	21.82	96.85	28.0000	21.82	97.15	27.9800	21.82	96.44	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:12 AM	Flush	1013.0	0.0	28.8100	21.82	96.82	28.8500	21.82	97.12	28.7500	21.82	96.70	28.5500	21.82	97.42	28.0500	21.82	96.92	27.7800	21.82	97.03	28.0400	21.82	96.79	28.0300	21.82	95.99	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:09:13 AM	Flush	1013.0	0.0	28.7900	21.82	96.99	28.8600	21.82	97.03	28.7300	21.82	96.88	28.5900	21.82	97.06	28.0600	21.82	96.83	27.8200	21.82	96.67	28.0000	21.82	97.15	27.9900	21.82	96.35	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
