Date & time of file creation	8/4/2021 5:08 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.2.2026\tempchange_21_23_BC_8.4.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.2.2026\tempchange_21_23_BC_8.4.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
8/4/2021/5:09:48 PM	Flush	1013.0	0.0	27.1988	21.03	95.21	27.2338	21.03	94.90	27.2613	21.03	95.55	27.1575	21.03	96.49	27.1600	21.08	95.04	27.0400	21.08	95.67	27.0750	21.08	95.35	27.1450	21.08	94.72	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:49 PM	Flush	1013.0	0.0	27.2112	21.03	95.10	27.1900	21.03	95.29	27.2613	21.03	95.55	27.1700	21.03	96.38	27.1750	21.08	94.90	27.0250	21.08	95.81	27.0700	21.08	95.40	27.1550	21.08	94.63	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:50 PM	Flush	1013.0	0.0	27.2063	21.03	95.15	27.1562	21.03	95.60	27.2338	21.03	95.80	27.1588	21.03	96.48	27.1150	21.07	95.45	27.0100	21.07	95.95	27.0800	21.07	95.32	27.1400	21.07	94.78	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0750	21.07	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:51 PM	Flush	1013.0	0.0	27.2387	21.03	94.86	27.1338	21.03	95.81	27.2212	21.03	95.92	27.1438	21.03	96.62	27.1000	21.07	95.59	27.0250	21.07	95.82	27.0750	21.07	95.36	27.1300	21.07	94.87	NaN	NaN	NaN	NaN	21.0263	21.03	OFF	21.0750	21.07	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:52 PM	Flush	1013.0	0.0	27.2162	21.02	95.07	27.1863	21.02	95.34	27.1863	21.02	96.24	27.1500	21.02	96.58	27.1450	21.07	95.18	27.0400	21.07	95.68	27.0650	21.07	95.45	27.1350	21.07	94.82	NaN	NaN	NaN	NaN	21.0200	21.02	OFF	21.0750	21.07	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:53 PM	Flush	1013.0	0.0	27.2063	21.02	95.16	27.1537	21.02	95.64	27.1950	21.02	96.16	27.1500	21.02	96.58	27.1300	21.07	95.32	27.0400	21.07	95.69	27.0850	21.07	95.28	27.1300	21.07	94.87	NaN	NaN	NaN	NaN	21.0200	21.02	OFF	21.0700	21.07	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:54 PM	Flush	1013.0	0.0	27.2112	21.02	95.11	27.1363	21.02	95.79	27.2237	21.02	95.90	27.1500	21.02	96.57	27.1500	21.07	95.13	27.0000	21.07	96.04	27.0800	21.07	95.32	27.1250	21.07	94.91	NaN	NaN	NaN	NaN	21.0237	21.02	OFF	21.0750	21.07	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:55 PM	Flush	1013.0	0.0	27.2187	21.03	95.03	27.1762	21.03	95.42	27.2263	21.03	95.86	27.1425	21.03	96.63	27.1450	21.08	95.17	26.9800	21.08	96.22	27.0550	21.08	95.54	27.1550	21.08	94.63	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:56 PM	Flush	1013.0	0.0	27.2075	21.03	95.14	27.1700	21.03	95.47	27.2237	21.03	95.89	27.1450	21.03	96.60	27.1200	21.08	95.40	27.0000	21.08	96.04	27.0500	21.08	95.58	27.1700	21.08	94.50	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:57 PM	Flush	1013.0	0.0	27.2387	21.03	94.86	27.1625	21.03	95.54	27.2225	21.03	95.90	27.1625	21.03	96.44	27.1350	21.08	95.26	26.9950	21.08	96.08	27.0450	21.08	95.63	27.1500	21.08	94.68	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
