Date & time of file creation	11/10/2021 1:00 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static_MR_11.7.2021\MMR_23_BC_11.10.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static_MR_11.7.2021\MMR_23_BC_11.10.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
11/10/2021/1:01:21 PM	F1   	1013.0	0.0	28.6025	23.00	94.49	28.6500	23.00	94.33	28.4850	23.00	94.59	28.3825	23.00	94.56	27.8262	23.00	94.08	27.6000	23.00	94.53	27.8362	23.00	94.25	27.7488	23.00	94.25	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:22 PM	F1   	1013.0	0.0	28.6200	23.00	94.33	28.6462	23.00	94.36	28.5200	23.00	94.28	28.4000	23.00	94.40	27.8300	23.00	94.05	27.5925	23.00	94.60	27.8175	23.00	94.41	27.7450	23.00	94.28	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:23 PM	F1   	1013.0	0.0	28.6188	23.00	94.35	28.6200	23.00	94.59	28.5200	23.00	94.28	28.4012	23.00	94.39	27.8300	23.00	94.05	27.5900	23.00	94.62	27.8100	23.00	94.48	27.7475	23.00	94.26	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:24 PM	F1   	1013.0	0.0	28.6088	23.00	94.43	28.6225	23.00	94.57	28.5162	23.00	94.31	28.4013	23.00	94.39	27.8225	23.00	94.11	27.5900	23.00	94.62	27.8250	23.00	94.35	27.7500	23.00	94.24	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:25 PM	F1   	1013.0	0.0	28.6000	23.00	94.51	28.6438	23.00	94.38	28.4925	23.00	94.52	28.3412	23.00	94.92	27.8275	23.00	94.07	27.5975	23.00	94.55	27.8300	23.00	94.30	27.7425	23.00	94.30	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:26 PM	F1   	1013.0	0.0	28.6000	23.00	94.51	28.6675	23.00	94.17	28.5100	23.00	94.37	28.3525	23.00	94.82	27.8225	23.00	94.11	27.6000	23.00	94.53	27.8375	23.00	94.24	27.7475	23.00	94.26	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:27 PM	F1   	1013.0	0.0	28.6000	23.00	94.51	28.6487	23.00	94.34	28.5075	23.00	94.39	28.3738	23.00	94.64	27.8200	23.00	94.14	27.6150	23.00	94.40	27.8325	23.00	94.28	27.7575	23.00	94.17	NaN	NaN	NaN	NaN	22.9988	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:28 PM	F1   	1013.0	0.0	28.6013	22.99	94.52	28.6450	22.99	94.39	28.4925	22.99	94.54	28.3987	22.99	94.43	27.8350	22.99	94.02	27.5975	22.99	94.57	27.8450	22.99	94.19	27.7375	22.99	94.36	NaN	NaN	NaN	NaN	22.9912	22.99	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:29 PM	F1   	1013.0	0.0	28.6088	23.00	94.43	28.6775	23.00	94.08	28.5125	23.00	94.35	28.3900	23.00	94.49	27.8325	23.00	94.03	27.5975	23.00	94.55	27.8275	23.00	94.33	27.7375	23.00	94.35	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:30 PM	F1   	1013.0	0.0	28.6013	23.00	94.50	28.6600	23.00	94.24	28.5263	23.00	94.23	28.3888	23.00	94.50	27.8375	23.00	93.98	27.6000	23.00	94.53	27.8350	23.00	94.26	27.7475	23.00	94.26	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
